 18Eps Eri,6.18205568656841,0.929127598095508,-0.16507857856860797,9.92977500077673e+16,
 39Del Per,-3.03505762455592,0.9726925058638031,0.8340518918865336,4.993005795293484e+18,
 23Del Eri,3.73838292801359,0.9741086939441393,-0.17043486907740413,2.7904481655736755e+17,
   Bet Ret,1.41340272062491,0.9782246751211849,-1.1310971686003963,9.433438035742501e+17,
 38Omi Per,-4.43803863157445,0.9787752942115979,0.5635366779961103,1.3962341997698494e+19,
 17    Tau,-1.55758663924916,0.981203999278229,0.42085906858975863,3.506451797149295e+18,
 41Nu  Per,-2.39051191990955,0.9825944367707813,0.7431357899629948,5.265661401862422e+18,
 20    Tau,-1.34435901161593,0.9853542159612171,0.42529935306030864,3.4058251451339674e+18,
   Gam Hyi,-0.826500483319787,0.9915092949739649,-1.2957192159860393,2.0260522531131768e+18,
 25Eta Tau,-2.41038190084137,0.9925879555755872,0.42071583866829243,3.478779686010565e+18,
 27    Tau,-1.71509589038401,0.9999086675645782,0.4198131926018716,3.6005572712851436e+18,
 44Zet Per,-4.55430958147982,1.0215934584961042,0.55647480549104,9.294209582805318e+18,
 45Eps Per,-3.18763687916857,1.0378324870581914,0.6983110010897832,5.091877197180478e+18,
 34Gam Eri,-1.18603989842909,1.0385967187410852,-0.23576334635460658,2.0919848010110976e+18,
 46Xi  Per,-4.69591088495232,1.0426814908131112,0.6246712639947215,1.6769986855931353e+19,
 35Lam Tau,-1.86512045793976,1.0501661101628155,0.21799818095062443,3.5024717156542326e+18,
 38Nu  Tau,0.920446752860484,1.06096941897998,0.10453316354012539,1.222534699481524e+18,
 48    Per,-2.18942352606449,1.084989256247152,0.8327418528114414,5.238841394722193e+18,
   Alp Hor,1.07412599754874,1.108289988191905,-0.7381673362231341,1.1079632249520165e+18,
   Alp Ret,-0.167022580550182,1.1101334773790252,-1.0903766282773995,1.544383173919603e+18,
 41Ups4Eri,-0.14130726323731,1.125273294087548,-0.5898921654828492,1.688931352759371e+18,
 54Gam Tau,0.278604290097061,1.1335574513855846,0.27275482492443853,1.4575708934772634e+18,
 61Del1Tau,0.410878307191613,1.1472650814531828,0.3061758553436647,1.4493553694182108e+18,
 43    Eri,-0.643160473579216,1.1520747734120307,-0.5937084128898694,2.582156971959304e+18,
 77The1Tau,0.415651585918009,1.171874587807452,0.27859324623300313,1.4935515883307697e+18,
 74Eps Tau,0.145228677408507,1.17205646246015,0.3347632423016519,1.466576797286774e+18,
 78The2Tau,0.101228807839659,1.1722558384019222,0.277000277068858,1.4096288631755922e+18,
   Alp Dor,-0.357110140585784,1.1955300605406667,-0.9607165843241839,1.6625418003725059e+18,
 52Ups2Eri,-0.221594852293592,1.2023189008934048,-0.5334129450673015,1.9754658012108636e+18,
 87Alp Tau,-0.631244841552428,1.2039281503142796,0.28814969933745876,6.160266682953431e+17,
 48Nu  Eri,-2.34462604208971,1.2056691240971256,-0.05851125560189886,5.549779822826215e+18,
 53    Eri,1.23399409400316,1.2137943848747315,-0.24964468799545816,1.0340742565319593e+18,
  1Pi 3Ori,3.66759021161575,1.2646465388162749,0.12149668787402641,2.4764667588213232e+17,
  3Pi 4Ori,-4.25350117959374,1.2706263117229648,0.09782747538534124,1.1913813055951233e+19,
  8Pi 5Ori,-4.36196863200844,1.283914785262733,0.042597753460055864,1.2698261652227863e+19,
  3Iot Aur,-3.28930283832325,1.2958790591730562,0.5788582623686478,4.84407783593623e+18,
  7Eps Aur,-5.94940008672038,1.317587885906376,0.7648611179117275,1.9285484884321063e+19,
  8Zet Aur,-3.22499829439551,1.3198092563298456,0.7169095154839661,7.453327491525055e+18,
  2Eps Lep,-1.01969603031697,1.3328244715226112,-0.3904451064304321,2.1443207654561306e+18,
 10Eta Aur,-0.958445157390228,1.337421736840205,0.7196802467899911,2.0751026102833695e+18,
 67Bet Eri,0.603921922519934,1.3432514934616981,-0.08877203283077169,8.405550480771908e+17,
  5Mu  Lep,-0.471360835451384,1.365420021594036,-0.28283809292270506,1.7443061512104986e+18,
 19Bet Ori,-6.69343774519163,1.3724302918689746,-0.1431456079261008,7.312032183628846e+18,
 13Alp Aur,-0.479383463510458,1.3818132107256287,0.8028345134827437,3.9923374065097146e+17,
 20Tau Ori,-2.56311336961931,1.385820437818989,-0.11945707376993142,5.247750988930891e+18,
 28Eta Ori,-3.85645714733417,1.4157977845729122,-0.04183795840412054,8.523971219589422e+18,
 24Gam Ori,-2.72123742083513,1.4186522068600311,0.11082377382700881,2.2993126538683835e+18,
112Bet Tau,-1.36987551695703,1.4237158232810934,0.49930158387090234,1.2397258262319675e+18,
  9Bet Lep,-0.632290207994025,1.4322409145557213,-0.3623169510288285,1.5059431827678733e+18,
   Eps Col,-0.786117685782826,1.445186106266232,-0.619075893921664,2.6216462034761016e+18,
 34Del Ori,-4.99275001013562,1.44865234848665,-0.005220164600984408,8.667633655874622e+18,
 11Alp Lep,-5.39583141690031,1.45180951558582,-0.3110576803642342,1.21483369350054e+19,
   Bet Dor,-3.75535175963392,1.4557148660654118,-1.0906537336791398,9.826998667169974e+18,
 39Lam Ori,-4.16020760287583,1.462315218712916,0.1733838517325999,9.986011590586968e+18,
 44Iot Ori,-5.2953244644831,1.463602648618345,-0.10314721067108606,1.2543404802810436e+19,
 46Eps Ori,-6.38196863200844,1.4670083261683895,-0.020977413349015813,1.2698261652227863e+19,
123Zet Tau,-2.56396623470076,1.4732530924154092,0.3690078600845726,3.945879260219131e+18,
 48Sig Ori,-3.96340829976481,1.4780586427079425,-0.045379745804947594,1.0865061906659752e+19,
   Alp Col,-1.92533212531642,1.4819983334132318,-0.5947043516917313,2.537563800568562e+18,
 50Zet Ori,-5.25513552156626,1.4868405199120935,-0.03390438923265634,7.733527773161325e+18,
 13Gam Lep,3.82617957729841,1.50301755437915,-0.39178255049090616,2.7676720616121357e+17,
 14Zet Lep,1.88586336239434,1.513880393759106,-0.2586917796731557,6.640149734218561e+17,
   Bet Pic,2.42458123996793,1.5153154601932965,-0.8912822850824459,5.948867517816407e+17,
 53Kap Ori,-4.65430782594309,1.5173738290819347,-0.16876638981396777,6.826720313033994e+18,
   Bet Col,1.01548663276322,1.5313484526371859,-0.6242919208705907,8.133045813103251e+17,
 15Del Lep,1.07573068363175,1.532919248963981,-0.3643813547424212,1.0621953808920371e+18,
 32Nu  Aur,-0.125072096066347,1.5336639111426367,0.6832698619810426,2.0340656436989926e+18,
 58Alp Ori,-5.1373773102256,1.5497279608479007,0.12927717194787017,4.04413837679078e+18,
 16Eta Lep,2.8231283938707,1.555111509210823,-0.24727891252033699,4.642210894375466e+17,
   Eta Col,-2.09915814429416,1.5670722671553678,-0.7472645973901803,5.025533520344262e+18,
 33Del Aur,0.549311077012776,1.56872740739093,0.9474516697622576,1.3288878473261722e+18,
 34Bet Aur,-0.104953800883282,1.5687433405016713,0.784480729679874,7.768573971529117e+17,
 37The Aur,-0.975748399916676,1.5695773705193463,0.6494852571384114,1.6387029110416202e+18,
  5Gam Mon,-2.489247415801,1.6356161430459697,-0.10951465227150446,6.098177038520503e+18,
  7Eta Gem,-1.83826561884953,1.6357150613266556,0.39281817877809005,3.303723320654574e+18,
  1Zet CMa,-2.04614132866878,1.6594290278970862,-0.5247049052388866,3.181110908754001e+18,
   Del Col,-0.458486509168592,1.6672872271191983,-0.5835730448935686,2.2441291501755412e+18,
  2Bet CMa,-3.94543409362463,1.6698428446750528,-0.3133898645344398,4.725386801671305e+18,
 13Mu  Gem,-1.38852951282627,1.6709775800875477,0.39294081451251434,2.1930899655233613e+18,
   Alp Car,-5.52857845786735,1.6753045061213125,-0.9197137806279083,2.958463644766415e+18,
 11Bet Mon,-2.87029000682956,1.6965381434038318,-0.12274988628777006,6.537452503159682e+18,
  7Nu 2CMa,2.46258348719075,1.7308574827462877,-0.3360755267428267,6.12116163755479e+17,
 24Gam Gem,-0.604802058411743,1.7353446823652632,0.2862237840093532,9.915416392967132e+17,
   Nu  Pup,-2.39472810974521,1.7355606197363076,-0.7539110961940415,4.002175851480389e+18,
 27Eps Gem,-4.15246399047171,1.7624865506357685,0.43862140498955626,8.547583328230926e+18,
  9Alp CMa,1.45439890714285,1.7678185349912696,-0.2916993747538402,8.137120807709122e+16,
 31Xi  Gem,2.13013606486721,1.7684136704495839,0.22507862253720537,5.4115706444955635e+17,
   Alp Pic,0.829936015125391,1.7810748386222652,-1.081091494110082,9.361885866175267e+17,
 13Kap CMa,-3.42024974171799,1.7882691119789247,-0.567380142067486,7.471374289325355e+18,
   Tau Pup,-0.80180889775894,1.7886815454984757,-0.883387924209029,1.7286709140007665e+18,
 34The Gem,-0.300768069878196,1.8011317949943766,0.5927377223700327,1.859962375823611e+18,
 16Omi1CMa,-5.02258027893047,1.8069942660673692,-0.4220943176884089,1.870107625146285e+19,
 21Eps CMa,-4.10452060249964,1.8265995399557107,-0.5056583496413521,4.0761923137270436e+18,
 22Sig CMa,-4.36932602985605,1.8400971179025016,-0.4875549628157454,1.1513722318997651e+19,
 24Omi2CMa,-6.46098139522021,1.8457928437094173,-0.41596957947937774,2.42966738700108e+19,
 25Del CMa,-6.86964306007463,1.8692102517873306,-0.46064837557491733,1.6954272425776744e+19,
   Gam2Vol,0.590526596468866,1.870762028388602,-1.2304430614108837,1.3404333542534195e+18,
   Del Vol,-2.56136525538176,1.906032683874467,-1.1860764101216803,6.246310893707231e+18,
   Pi  Pup,-4.91891867961872,1.9073950093487573,-0.6474732904459315,1.035462275668246e+19,
 54Lam Gem,1.27475281007181,1.9115432677723245,0.28868575313166517,8.920721542328324e+17,
 55Del Gem,2.21950775242589,1.9203995431265004,0.38366419999540774,5.5647927529149965e+17,
 31Eta CMa,-7.50699914119041,1.9377303510575326,-0.5114359214418094,3.0251740995013427e+19,
 60Iot Gem,0.846498820406259,1.9448550067209884,0.48517161030426037,1.1913813055951232e+18,
  3Bet CMi,-0.698022476287371,1.951065194504868,0.14467747887272017,1.6104789047449736e+18,
   Sig Pup,-0.505231922521462,1.9601413446928806,-0.7557605753511547,1.7393898430052826e+18,
 66Alp Gem,0.585989172295745,1.9835670256314486,0.5565617000239761,4.876999496588225e+17,
          ,-1.9193777787885,2.002029461416243,-0.4678161747302849,4.297601088428089e+18,
 10Alp CMi,2.68129862133236,2.0041134421389892,0.0912372205147572,1.0791723783763069e+17,
 26Alp Mon,0.711502811726799,2.012573824458935,-0.16669784809925145,1.3647401952637635e+18,
   Zet Vol,0.863386419804189,2.0150695972927326,-1.267216117784415,1.2666985145695268e+18,
  3    Pup,-11.06,2.023743600059141,-0.5053572086123509,5.2456518885353290000e+19,
 77Kap Gem,0.352997178624855,2.0265358685536023,0.42582768743776644,1.357535231628408e+18,
          ,-4.52466068864132,2.030058185584893,-0.6626770558437143,1.3130542899963275e+19,
 78Bet Gem,1.08803041526218,2.0303534324624772,0.48915139209513264,3.189660514256124e+17,
  7Xi  Pup,-4.74092317009784,2.047682727193048,-0.4338850823091389,1.2750733807815586e+19,
          ,-1.41054431799104,2.0604372111395164,-0.7081812872575605,3.261815625255149e+18,
   Chi Car,-1.91086212687629,2.0803409651278817,-0.924717336429685,3.660353002955357e+18,
   Zet Pup,-5.9532203948699,2.110035442879276,-0.6981873499227998,1.3243251422709737e+19,
 15Rho Pup,1.4095990871679,2.127316529870577,-0.4241924444792758,5.935136721468306e+17,
   Gam2Vel,-5.30584137202896,2.135988867592879,-0.8261797321248007,7.952777271884987e+18,
 17Bet Cnc,-1.21810121869271,2.1664588919967076,0.16032006245595526,2.7477093334740613e+18,
   Eps Car,-4.57675149186394,2.1926327544128315,-1.0386373795021362,5.979995312967768e+18,
          ,0.992370395501105,2.206363129611242,-0.06817892789307564,1.1827050906444498e+18,
   Bet Vol,1.1707536263664,2.206695858307177,-1.154300037141463,1.0214093285307418e+18,
  1Omi UMa,-0.402785192787088,2.2264605418427497,1.0597365393403222,1.7374310706595548e+18,
   Bet Pyx,-1.40860356969059,2.2693742890837414,-0.6162461041644101,3.673425692251629e+18,
          ,-2.30557292702995,2.270208604462749,-0.9236626683456911,4.682363553097687e+18,
          ,-6.12405350465031,2.271660577901404,-0.8141743653099041,2.9387405538013032e+19,
   Alp Pyx,-3.38706347664122,2.2846030809322015,-0.5792121446296504,7.993983371739289e+18,
 47Del Cnc,0.83834017016827,2.289370929494898,0.31686215187725486,1.2873081274473792e+18,
   Del Vel,-0.0113834599632909,2.289449992910013,-0.9548446401276103,7.544443964526563e+17,
          ,-4.5189035263304,2.295228298097822,-0.8035764517260361,1.4693702769006516e+19,
 11Eps Hya,0.292786609543929,2.2985001752167498,0.11203105995851532,1.2787723089479365e+18,
          ,-1.06441854776464,2.3345859797484416,-1.0584498974510508,2.95280151338887e+18,
 16Zet Hya,-0.213713717827341,2.336100285003337,0.10376903413352567,1.4259138546632934e+18,
  9Iot UMa,2.29273928840474,2.35276482658239,0.838497180216049,4.516506998670046e+17,
          ,2.88165974011074,2.3590126323203022,0.7292586707972024,5.070124189108402e+17,
   Alp Vol,1.09481915351811,2.3668700016383553,-1.1588260820300014,1.17594420026348e+18,
 12Kap UMa,-1.99472810974521,2.372015809977217,0.8230389697243361,4.002175851480389e+18,
          ,-1.13373770183144,2.374325590053946,-0.8220101752738384,2.9248128734515354e+18,
   Lam Vel,-3.99443866802464,2.391084863741474,-0.7580422926279072,5.422983447260741e+18,
          ,-2.11231271163718,2.4040532561137318,-1.029167080736481,3.961075200887507e+18,
          ,-1.96543409362463,2.405410437230052,-1.0876371069490587,4.725386801671305e+18,
   Bet Car,-0.992699452463681,2.4138078646512136,-1.216799440420938,1.0516965172090545e+18,
 22The Hya,0.909033052737113,2.4188658628574133,0.04040479490241357,1.2177101742270595e+18,
   Iot Car,-4.42489546435552,2.4307657472083077,-1.0345484720469804,6.551332444779993e+18,
 38    Lyn,0.956618931786236,2.4384189391838156,0.6423317379179178,1.1535243295294856e+18,
 40Alp Lyn,-1.02489102104872,2.448075804919863,0.6002628153814918,2.100529327087385e+18,
   Kap Vel,-3.62122312673766,2.4526842333633523,-0.9601177569709027,5.100293523126228e+18,
 30Alp Hya,-1.68591088495232,2.476567798813187,-0.15112253334511255,1.6769986855931354e+18,
   Psi Vel,2.25754091798013,2.4901567238023694,-0.7062804271780649,5.7258815763432365e+17,
          ,-1.15322944314634,2.4924286188896905,-0.9954379202917967,2.2490361381132434e+18,
 23    UMa,1.82741873407456,2.4937533159379726,1.100635962821679,7.142772179378156e+17,
 25The UMa,2.520555776822,2.4996260286030156,0.90196175912399,4.1613993007301126e+17,
 35Iot Hya,-0.735076276860348,2.5300972023061563,-0.0199431307106852,2.6083496039656556e+18,
 14Omi Leo,0.431886517340569,2.5357538074305532,0.17265493382006036,1.2793024798886287e+18,
          ,-4.63773124424534,2.5536223198881984,-1.0909690698200134,1.4285544358756344e+19,
 17Eps Leo,-1.45861351719207,2.556260302149448,0.41493942698818903,2.3717736983023606e+18,
   Ups Car,-5.56401971289756,2.561717015587279,-1.135720980375913,1.5351629758663524e+19,
 29Ups UMa,1.04276531614463,2.5787015493220506,1.0304267586850724,1.0884224273338154e+18,
 24Mu  Leo,0.827602329231887,2.58642942742691,0.4539092617469636,1.2584329451433e+18,
   Phi Vel,-5.34056647693163,2.604304304227673,-0.9523877284458719,1.825844722775959e+19,
 30Eta Leo,-5.596542845912,2.649988195296863,0.2925637082251859,2.0167827330008953e+19,
 32Alp Leo,-0.519105371259887,2.6545337552353665,0.20886695724713084,7.331141794942679e+17,
 41Lam Hya,0.879647960288644,2.66420125788054,-0.2156151694764752,1.0849780525637723e+18,
   Ome Car,-1.98512045793976,2.6779371308660935,-1.2223923347444514,3.5024717156542326e+18,
          ,1.35666589322783,2.682300077877626,-0.7351686837663547,9.727861227904682e+17,
 36Zet Leo,-1.07505180299411,2.690818056062888,0.40870948260077566,2.4567496667924905e+18,
          ,-3.37798136888465,2.692534365725409,-1.0704509178725112,6.965412147836036e+18,
 33Lam UMa,0.375348881659674,2.692601388986679,0.7489987729410569,1.2713957896544586e+18,
 41Gam1Leo,-0.918476559358342,2.705126657097154,0.3463057923048157,1.1886277278472136e+18,
 34Mu  UMa,-1.35198654154958,2.715427117358197,0.7243017522874342,2.353682365744751e+18,
          ,2.94036974213152,2.7244400901179464,-1.2920942060504894,5.00353102236319e+17,
 42Mu  Hya,-0.57702317388119,2.731840616886296,-0.2938453055893204,2.348308661713371e+18,
          ,-3.71227831226776,2.7396393300515114,-1.0251960800461413,9.858394829045918e+18,
          ,-2.6154808031217,2.757728123132045,-1.07661263768853,4.70377680105392e+18,
 47Rho Leo,-7.38062572163754,2.7611599727668876,0.16243071285686983,5.413469441212928e+19,
          ,1.7222826620281,2.780764500526974,-0.8416957884129784,8.182650706686196e+17,
   The Car,-2.90505593119712,2.8054296366331566,-1.1238956851140638,4.1529980908363136e+18,
   Mu  Vel,-0.0602950561333118,2.822060835442179,-0.8625439009642224,1.0949884959160292e+18,
   Nu  Hya,-0.0309677074629202,2.8345188472899285,-0.28264092429883775,1.3108231017380493e+18,
 46    LMi,1.40873233405782,2.850605532170261,0.5971742892892761,9.238555633207681e+17,
          ,1.41879376260486,2.8514001194921703,-1.0271832452608844,9.153597097274893e+17,
 48Bet UMa,0.407623514268262,2.887821108398055,0.9840575564056379,7.513215440689955e+17,
 50Alp UMa,-1.08362604394827,2.896071142763886,1.0777603412464332,1.1697034046593533e+18,
          ,-7.36818655252878,2.917273892954633,-1.029308659052876,5.610322875438861e+19,
 52Psi UMa,-0.26725720725763,2.9219618324901915,0.7766462686809186,1.3893190371415444e+18,
 68Del Leo,1.32101076588261,2.9413460900993647,0.3582119662987351,5.459443703983301e+17,
 70The Leo,-0.350636615673881,2.9419299603300226,0.26930016889772707,1.680652277500747e+18,
 54Nu  UMa,-2.06629519658554,2.960424228302379,0.5776034306757901,3.9866635419785226e+18,
 12Del Crt,-0.319925943135679,2.964188853757047,-0.25794297076672995,1.842195571039623e+18,
   Pi  Cen,-1.06766978875384,2.9714552109571426,-0.9510476061776608,3.040076434966866e+18,
 78Iot Leo,2.07764611818566,2.984176229087869,0.18377789445373996,7.478617502402733e+17,
  1Lam Dra,-1.23275091166654,3.016822589184478,1.210056346195092,3.161554899069038e+18,
   Xi  Hya,0.549586252587873,3.0238017655461276,-0.5560186862057787,1.223019255446441e+18,
   Lam Cen,-2.38543466131165,3.035922294421059,-1.0999034381862405,3.8764793737328896e+18,
   Lam Mus,0.655877731089947,3.07880205748352,-1.1646380240758194,1.2138778841429453e+18,
 63Chi UMa,-0.204233390226474,3.0807340479536864,0.8339067452444828,1.8543735465693315e+18,
 94Bet Leo,1.91506951519025,3.0938781391310832,0.2543352580912649,3.422446297128843e+17,
  5Bet Vir,3.40279367897982,3.100961833662324,0.030811642061644558,3.3635029229249645e+17,
 64Gam UMa,0.364766175939929,3.1146666781844363,0.9371498811311207,7.914023035371543e+17,
   Del Cen,-2.83773025725037,3.1780659343053967,-0.8852730588719642,3.7402152502925635e+18,
  2Eps Crv,-1.82295767874188,3.1857731800005036,-0.39478984843613535,2.8703977502245304e+18,
   Rho Cen,-1.13453549680837,3.1924363775910494,-0.9140012760982288,3.237856853611088e+18,
   Del Cru,-2.44845995168937,3.207679322314414,-1.0253617681662903,3.4438365864859085e+18,
 69Del UMa,1.33301260210128,3.208893210153816,0.9954066146700695,7.704563249666331e+17,
  4Gam Crv,-0.938868563694196,3.210567181619343,-0.3061653728961772,1.5599987772959398e+18,
 15Eta Vir,-0.530284115304724,3.228451247578617,-0.01163693199859096,2.362693400835659e+18,
   Eps Cru,-0.63331981267469,3.23480860065236,-1.0542027771209321,2.157816490553405e+18,
   Alp1Cru,-4.19339523538628,3.2576527858807176,-1.1012862796568221,3.0340979169040015e+18,
   Sig Cen,-1.75561092831251,3.2639410762759598,-0.8766894390280678,4.19249671398283e+18,
  7Del Crv,0.787454771743915,3.2719093464326776,-0.2882427660527616,8.314949020456404e+17,
   Gam Cru,-0.563715833356949,3.2775777482374884,-0.9968023771621697,8.319432681292466e+17,
   Gam Mus,-1.14485264723191,3.2832632795762433,-1.25895792871672,3.0642279855922253e+18,
  5Kap Dra,-2.06879350004108,3.2876943467884807,1.2180340421769684,4.710958139681486e+18,
  9Bet Crv,-0.509495741453243,3.2916352679508925,-0.4083481062450308,1.3220555190622853e+18,
   Alp Mus,-2.16917790287765,3.3038416382270888,-1.2066426910941026,2.891919007958172e+18,
   Tau Cen,0.819630032929185,3.3061137741698468,-0.8472053015513401,1.245731764833012e+18,
   Gam Cen,-0.809431541347487,3.3227581912299597,-0.854511203898029,1.2337775215879122e+18,
 29Gam Vir,2.37505434487826,3.323397937303955,-0.025298936890613927,3.650393447878117e+17,
   Bet Mus,-1.85819358676146,3.3435323103730323,-1.1887104884304596,2.9443488373009265e+18,
   Bet Cru,-3.91929133630484,3.349819077095837,-1.0417649077690145,3.3358676556663424e+18,
 77Eps UMa,-0.213474769294453,3.377330854811333,0.9766835094236341,7.656768192286273e+17,
 43Del Vir,-0.574522297903909,3.384228564439488,0.05929928258021566,1.9153802492187267e+18,
 12Alp2CVn,0.246458555294693,3.386072624349273,0.6687795592562069,1.0424586423957335e+18,
 47Eps Vir,0.368953415285906,3.4129012156183567,0.19127241051843466,9.672970474894564e+17,
   Del Mus,1.38607702563037,3.4132660592451938,-1.2487621122889738,8.59280863684592e+17,
 46Gam Hya,-0.0473945503403379,3.4859499966205303,-0.40441743976463884,1.24976815775268e+18,
   Iot Cen,1.47693560660004,3.4932812643608377,-0.6407466902796487,5.545790045814829e+17,
 79Zet UMa,0.332241923558545,3.5077787170014867,0.9586293391376044,7.394386727753096e+17,
 67Alp Vir,-3.545898098226,3.5133190256018354,-0.19480047230095818,2.4804482166329354e+18,
 80    UMa,2.01059003096017,3.5134507290198553,0.9597216288408227,7.677724761113132e+17,
          ,-4.02513326014591,3.538849112851386,-0.6877867822882513,1.1867990698043742e+19,
 79Zet Vir,1.62423854186447,3.554781516734495,-0.010401083902941397,6.926324537578839e+17,
   Eps Cen,-3.01740137411754,3.5774357429450596,-0.9331640680059522,3.5549280892757596e+18,
 85Eta UMa,-0.597945259949115,3.6108350485529543,0.8606795002892023,9.52663655909655e+17,
   Nu  Cen,-2.40521631470225,3.6193981635706667,-0.7275869193904845,4.491524863888451e+18,
